Path,Algorithm,K,DatasetSize,TrainingSize,Correct,TestSize,Accuracy,TrainingTime,TestTime
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1869,2000,0.9345,00:0002902,00:4158137
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1866,2000,0.933,00:0000455,00:4333358
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1862,2000,0.931,00:0002902,00:4285787
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1869,2000,0.9345,00:0000481,00:4366977
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1875,2000,0.9375,00:0003380,00:4193521
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1881,2000,0.9405,00:0000485,00:4414169
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1886,2000,0.943,00:0004620,00:4181899
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1883,2000,0.9415,00:0000466,00:4539682
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1865,2000,0.9325,00:0003438,00:4356628
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1862,2000,0.931,00:0000463,00:4378530
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1866,2000,0.933,00:0003260,00:4190826
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1870,2000,0.935,00:0000495,00:4330613
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1847,2000,0.9235,00:0003716,00:4191044
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1852,2000,0.926,00:0000474,00:4347037
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1871,2000,0.9355,00:0003927,00:4269610
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1869,2000,0.9345,00:0000692,00:4391239
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1865,2000,0.9325,00:0003471,00:4212670
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1866,2000,0.933,00:0000550,00:4348004
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1868,2000,0.934,00:0003533,00:4210387
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1868,2000,0.934,00:0000492,00:4350720
../data/data.three_gauss.train.1000.csv,KNN.MeanKnn,32,3000,1000,1871,2000,0.9355,00:0003241,00:4161303
../data/data.three_gauss.train.1000.csv,KNN.SimpleSolver,32,3000,1000,1872,2000,0.936,00:0000466,00:4391086
